date,day,day_of_week,day_of_year,week_of_year,month,quarter,year,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-19,19,2,19,3,1,1,2022,809.73,811.56,837.29,914.93,926.32,1023.62,1099.14,1132.64,1129.69,1082.23,1073.81,1075.64,1083.38,1100.64,1103.82,1093.68,1108.28,1087.19,1077.93,967.02,893.08,849.76,831.35,826.17
2022-01-20,20,3,20,3,1,1,2022,836.56,842.07,891.44,967.72,987.82,1043.24,1101.57,1120.46,1112.83,1066.85,1062.03,1059.07,1066.32,1093.15,1100.87,1091.89,1109.86,1085.26,1081.02,1017.25,947.12,877.63,869.84,854.1
2022-01-21,21,4,21,3,1,1,2022,829.78,830.87,879.64,960.17,974.19,1049.2,1091.98,1127.36,1124.88,1072.28,1065.43,1055.87,1057.0,1085.27,1090.29,1089.53,1113.06,1085.59,1088.49,1038.55,944.7,882.43,863.29,840.75
2022-01-22,22,5,22,3,1,1,2022,850.19,845.29,860.73,904.05,926.41,1010.07,1067.37,1103.04,1117.29,1090.73,1069.39,1066.65,1080.62,1113.17,1123.81,1106.51,1130.57,1090.38,1112.28,1054.77,968.36,895.64,871.09,857.54
2022-01-23,23,6,23,3,1,1,2022,889.57,875.27,885.67,958.82,974.53,1023.79,1059.37,1092.04,1159.15,1108.61,1094.27,1113.02,1073.0,1107.72,1145.55,1072.27,1105.76,1093.82,1093.36,1049.54,949.92,879.51,862.67,845.09
2022-01-24,24,0,24,4,1,1,2022,835.74,860.69,873.71,917.35,949.97,1021.98,1057.6,1077.74,1076.98,1032.45,1012.77,1007.69,1028.63,1052.27,1059.66,1065.49,1078.16,1061.4,1049.25,959.64,895.04,863.58,848.18,834.61
2022-01-25,25,1,25,4,1,1,2022,809.64,810.81,832.93,891.42,917.67,983.86,1052.62,1091.76,1086.89,1031.99,1021.44,1021.91,1034.04,1051.72,1071.09,1060.0,1083.22,1044.95,1043.21,952.38,877.13,839.57,826.21,812.33
2022-01-26,26,2,26,4,1,1,2022,815.31,818.15,878.13,947.29,966.6,1024.58,1067.11,1103.11,1089.58,1034.14,1028.0,1029.13,1031.56,1046.27,1055.97,1055.6,1087.3,1054.67,1050.68,1002.96,885.67,833.97,823.69,812.49
2022-01-27,27,3,27,4,1,1,2022,764.15,774.62,825.17,887.98,914.62,944.9,1047.47,1074.68,1070.38,1006.74,997.8,991.1,1007.66,1023.62,1044.13,1038.15,1064.14,1027.37,916.4,867.44,817.39,798.85,789.65,775.28
2022-01-28,28,4,28,4,1,1,2022,789.14,794.74,843.76,886.25,914.82,978.98,1057.33,1083.75,1082.19,1025.63,1014.28,1010.73,1022.94,1034.67,1055.86,1045.35,1066.38,1032.49,1021.53,945.81,871.83,819.09,804.67,793.88
2022-01-29,29,5,29,4,1,1,2022,841.36,836.13,838.65,858.18,904.47,966.82,1046.2,1077.62,1074.93,1043.5,1037.49,1020.12,1017.99,1064.57,1074.07,1059.24,1077.7,1050.4,1058.54,988.15,918.99,879.02,851.07,825.53
2022-01-30,30,6,30,4,1,1,2022,798.22,794.84,804.62,827.95,842.72,875.23,956.77,980.96,1002.57,988.93,989.62,991.15,996.95,1030.66,1056.48,1043.0,1074.15,1048.05,1052.33,1016.93,916.18,870.56,848.48,800.77
2022-01-31,31,0,31,5,1,1,2022,840.71,847.96,884.31,945.56,973.88,1047.35,1113.66,1135.77,1129.2,1041.21,1052.15,1045.18,1050.73,1056.18,1080.3,1066.41,1101.43,1043.68,1082.74,1050.55,982.29,957.85,923.83,853.75
2022-02-01,1,1,32,5,2,1,2022,923.18,925.77,971.5,1032.77,1055.09,1128.09,1222.5,1290.63,1248.68,1167.33,1141.55,1142.53,1152.3,1201.04,1232.19,1222.96,1248.28,1213.22,1204.95,1127.38,1070.58,1027.08,977.49,931.37
2022-02-02,2,2,33,5,2,1,2022,964.24,996.76,1030.59,1085.3,1064.43,1181.91,1223.96,1331.18,1333.28,1231.27,1230.64,1214.28,1219.7,1293.42,1310.96,1293.99,1298.25,1236.98,1228.11,1148.88,1082.34,1037.02,1009.63,958.13
2022-02-03,3,3,34,5,2,1,2022,919.99,947.06,999.6,1057.02,1073.1,1168.98,1190.42,1240.59,1261.14,1197.24,1146.77,1132.98,1134.41,1161.14,1188.36,1184.64,1222.47,1178.55,1163.42,1106.4,1047.25,1008.29,983.19,924.14
2022-02-04,4,4,35,5,2,1,2022,892.45,896.33,961.57,1016.78,1034.98,1116.8,1191.58,1245.61,1206.67,1112.16,1091.62,1088.85,1094.77,1116.28,1145.41,1124.48,1159.37,1123.68,1116.44,1095.94,1032.62,985.26,964.35,911.65
2022-02-05,5,5,36,5,2,1,2022,908.03,892.54,912.85,953.34,984.34,1052.59,1109.36,1169.49,1213.91,1132.85,1112.67,1107.85,1119.32,1177.66,1200.78,1122.93,1153.79,1127.04,1137.07,1088.93,1039.56,971.16,933.58,898.84
2022-02-06,6,6,37,5,2,1,2022,861.45,857.15,858.87,871.14,898.99,978.63,1020.66,1057.77,1086.48,1102.18,1096.23,1024.42,1030.79,1077.38,1094.57,1091.53,1128.6,1109.69,1063.77,979.5,956.53,919.75,881.41,872.89
2022-02-07,7,0,38,6,2,1,2022,956.21,926.37,979.38,1026.09,1043.54,1136.22,1167.46,1242.6,1205.96,1192.57,1194.37,1130.5,1130.97,1166.67,1190.95,1160.58,1199.1,1154.4,1161.52,1077.39,1011.65,971.1,947.2,916.64
2022-02-08,8,1,39,6,2,1,2022,847.8,861.16,879.06,945.54,975.28,1042.64,1024.48,1086.15,1080.59,1059.54,1050.58,973.0,977.56,1059.59,1085.42,1064.64,1109.25,1025.35,1008.84,973.09,937.9,893.83,859.28,832.41
2022-02-09,9,2,40,6,2,1,2022,864.03,870.21,908.73,951.27,979.68,1042.27,1124.81,1170.51,1099.66,1074.47,1078.61,1024.86,1045.44,1104.32,1135.29,1133.34,1140.63,1130.09,1109.31,1007.04,957.99,921.61,886.27,861.42
2022-02-10,10,3,41,6,2,1,2022,833.65,837.26,874.17,927.61,957.5,1025.34,1085.82,1106.05,1099.47,1087.31,1059.57,1014.37,1015.7,1024.82,1048.11,1082.22,1113.52,1081.81,1034.58,984.57,943.7,912.83,873.11,838.04
2022-02-11,11,4,42,6,2,1,2022,879.87,897.41,929.83,1004.52,1047.53,1146.45,1226.9,1261.65,1253.69,1250.9,1242.53,1239.52,1281.85,1347.89,1373.54,1296.83,1286.46,1220.68,1143.02,1104.04,1058.75,1023.5,982.93,927.47
2022-02-12,12,5,43,6,2,1,2022,934.07,927.25,935.68,950.46,989.37,1076.29,1129.99,1186.28,1212.93,1219.8,1224.05,1178.68,1166.8,1234.48,1260.21,1256.79,1232.62,1142.65,1110.77,1070.87,1041.84,1003.5,952.33,928.35
2022-02-13,13,6,44,6,2,1,2022,870.15,857.45,873.31,877.27,913.91,993.05,1022.27,1074.26,1078.45,1097.67,1072.94,1078.51,1092.1,1108.76,1130.89,1164.12,1156.51,1105.41,1059.93,1027.77,1002.7,977.13,918.98,899.44
2022-02-14,14,0,45,7,2,1,2022,897.42,904.95,938.25,985.89,1050.9,1197.01,1250.5,1252.15,1218.9,1208.7,1200.35,1205.07,1206.18,1219.04,1211.36,1299.43,1201.1,1202.97,1144.93,1055.91,1005.67,977.41,929.23,886.55
2022-02-15,15,1,46,7,2,1,2022,837.83,840.0,873.85,922.75,962.12,1006.52,1117.84,1157.29,1154.4,1133.38,1129.25,1127.31,1117.47,1139.03,1111.38,1148.8,1142.2,1110.6,1004.47,983.26,945.41,897.96,882.64,845.78
2022-02-16,16,2,47,7,2,1,2022,743.02,766.98,822.62,876.82,947.97,1048.39,1127.63,1136.07,1149.87,1142.32,1131.12,1091.85,1077.92,1122.7,1135.17,1130.94,1125.99,1106.04,1043.4,976.17,943.61,902.69,850.48,787.95
2022-02-17,17,3,48,7,2,1,2022,846.82,848.08,886.76,930.66,974.89,1073.58,1139.83,1183.92,1168.12,1159.52,1120.35,1118.01,1131.63,1147.35,1190.63,1175.66,1161.42,1120.22,1075.37,1015.55,960.47,925.02,897.33,851.86
2022-02-18,18,4,49,7,2,1,2022,875.33,878.88,898.55,936.12,994.53,1073.67,1176.86,1175.5,1175.62,1221.24,1172.04,1168.7,1176.65,1187.78,1180.93,1332.78,1163.24,1170.18,1140.58,1086.2,1035.08,971.51,942.51,912.17
2022-02-19,19,5,50,7,2,1,2022,933.81,906.74,917.84,936.65,989.88,1101.37,1175.07,1177.86,1282.48,1279.27,1272.11,1269.36,1272.93,1291.05,1308.05,1388.35,1296.18,1268.3,1171.07,1133.0,1076.48,1014.2,966.83,919.17
2022-02-20,20,6,51,7,2,1,2022,888.06,881.38,887.16,905.76,927.77,973.55,1025.36,1114.58,1155.95,1164.6,1163.98,1162.87,1159.4,1163.45,1173.33,1179.9,1177.12,1168.41,1162.53,1111.87,1066.67,987.22,963.06,914.84
2022-02-21,21,0,52,8,2,1,2022,928.48,931.66,957.14,996.97,1017.53,1109.35,1185.46,1194.62,1190.35,1163.12,1159.61,1146.06,1148.56,1163.65,1175.08,1156.75,1197.02,1165.89,1145.67,1112.78,1051.67,992.57,982.46,929.17
2022-02-22,22,1,53,8,2,1,2022,835.84,840.17,875.47,910.67,929.7,965.55,1047.4,1098.98,1084.04,1088.94,1062.38,1058.29,1063.36,1078.23,1107.18,1107.71,1131.55,1108.96,1067.86,1020.57,948.31,913.27,887.52,833.51
2022-02-23,23,2,54,8,2,1,2022,877.12,873.99,880.09,882.54,886.06,954.6,963.21,1012.3,1037.23,1061.04,1052.11,1044.63,1044.16,1059.86,1087.89,1093.78,1086.37,1070.7,1029.89,1032.63,964.67,952.57,921.37,866.51
2022-02-24,24,3,55,8,2,1,2022,874.78,877.24,883.55,954.83,974.36,990.56,1090.67,1117.49,1089.71,1087.0,1069.23,1067.44,1066.56,1079.67,1105.22,1132.15,1088.53,1083.87,1030.84,1032.85,964.91,952.65,929.25,885.21
2022-02-25,25,4,56,8,2,1,2022,829.66,835.34,838.2,871.57,921.13,951.03,1020.59,1069.01,1045.91,1059.2,1054.95,1035.34,1018.59,1016.41,1059.06,1068.2,1045.72,1036.62,1002.45,934.92,932.47,974.87,910.39,910.43
2022-02-26,26,5,57,8,2,1,2022,828.79,830.11,821.91,838.23,884.89,893.5,919.84,946.83,1006.69,1002.77,987.21,988.35,986.82,1002.08,1000.13,1001.17,1040.62,1034.04,996.74,933.95,991.54,968.14,936.61,887.72
2022-02-27,27,6,58,8,2,1,2022,760.07,786.84,825.84,830.66,777.39,855.21,880.89,893.9,894.39,928.23,927.19,933.2,884.91,885.76,928.18,913.11,985.83,972.69,968.04,941.79,872.73,843.86,777.38,760.23
2022-02-28,28,0,59,9,2,1,2022,802.83,839.04,860.97,855.23,928.63,973.6,1090.74,1113.38,1099.15,1082.57,1059.43,1058.25,1015.85,1036.84,1081.79,1100.85,1150.88,1103.48,1057.7,974.8,923.54,919.93,834.82,793.18
2022-03-01,1,1,60,9,3,1,2022,793.82,834.21,911.0,948.56,874.09,910.24,986.28,1007.45,999.47,990.37,975.83,949.39,949.8,964.63,996.28,992.48,1049.18,1020.68,978.73,932.36,898.69,862.5,807.57,779.99
2022-03-02,2,2,61,9,3,1,2022,825.09,830.39,847.77,901.83,889.25,944.09,1027.02,1032.44,1027.43,1023.35,1010.98,1015.32,1009.89,1012.42,1041.07,1033.04,1090.98,1069.45,1024.28,977.62,943.83,903.85,842.24,822.65
2022-03-03,3,3,62,9,3,1,2022,793.54,835.71,829.88,882.97,881.17,977.13,990.16,1018.7,1067.19,993.54,950.19,949.89,946.34,973.52,1013.54,1020.12,1058.61,1028.23,987.96,925.71,908.35,867.32,799.97,768.09
2022-03-04,4,4,63,9,3,1,2022,749.29,749.43,751.31,815.98,856.34,863.6,948.98,991.23,1013.99,986.79,979.87,982.39,975.87,982.34,1003.53,886.59,1080.05,1016.45,978.26,934.56,926.88,856.16,826.76,758.36
2022-03-05,5,5,64,9,3,1,2022,911.06,913.23,913.3,968.88,1094.79,1063.98,1111.5,1158.0,1183.96,1197.87,1199.99,1199.6,1196.42,1189.08,1116.74,1189.43,1248.51,1219.34,1170.45,1129.58,1064.66,1004.75,965.72,912.09
2022-03-06,6,6,65,9,3,1,2022,926.23,881.87,854.95,891.6,934.45,940.3,967.98,1016.86,1086.5,1060.5,1067.02,1068.4,1060.63,1064.78,1086.6,1088.04,1204.72,1197.53,1071.51,1056.38,1061.7,1029.7,964.88,907.06
2022-03-07,7,0,66,10,3,1,2022,902.35,946.28,915.67,919.3,963.47,968.5,983.44,1034.83,1078.69,1167.19,1165.58,1161.45,1076.18,1158.99,1166.16,1188.71,1272.8,1267.42,1207.16,1073.39,1023.99,1005.37,933.66,846.74
2022-03-08,8,1,67,10,3,1,2022,861.24,927.49,903.56,916.38,953.2,946.55,985.08,996.13,1079.72,1088.1,1088.96,1080.71,1028.83,1072.93,1089.8,1083.48,1180.7,1193.63,1091.64,1041.35,1038.47,963.42,916.36,885.79
2022-03-09,9,2,68,10,3,1,2022,904.66,888.23,865.63,959.87,1001.1,1001.2,989.31,1071.93,1071.26,1064.59,1059.01,1055.9,1054.9,1055.58,1067.75,1069.38,1175.47,1121.49,1067.78,989.42,989.54,975.66,902.65,886.81
2022-03-10,10,3,69,10,3,1,2022,851.04,846.09,849.11,901.71,967.89,972.81,1024.15,1089.62,1076.43,1068.36,1059.84,1059.94,1048.51,1050.57,1068.07,1069.15,1160.36,1113.41,1075.87,1018.89,1012.01,976.02,905.2,884.58
2022-03-11,11,4,70,10,3,1,2022,535.83,562.57,551.07,613.54,663.55,684.05,736.93,852.38,804.59,804.33,803.6,805.84,782.15,778.31,816.57,813.13,904.61,877.92,772.32,745.25,759.74,694.56,626.09,580.58
2022-03-12,12,5,71,10,3,1,2022,824.54,799.79,729.84,731.06,855.5,874.2,933.24,1029.88,1109.01,1112.22,1098.63,1078.28,1085.15,1083.89,1119.01,1114.96,1174.53,1169.0,1126.96,1041.6,1030.27,954.01,845.03,804.41
2022-03-13,13,6,72,10,3,1,2022,944.48,889.1,888.07,869.69,953.73,935.73,955.95,994.93,1019.29,1049.67,1176.66,1162.08,1122.73,1129.75,1052.11,1060.17,1312.05,1316.09,1276.22,1183.01,1184.03,1116.56,1026.64,994.94
2022-03-14,14,0,73,11,3,1,2022,924.88,934.14,937.7,989.8,1082.59,1081.58,1128.21,1135.69,1165.52,1070.63,1071.15,1045.29,1027.21,1064.37,1060.26,1103.37,1289.54,1256.59,1166.26,1113.81,1106.31,1016.56,955.02,899.66
2022-03-15,15,1,74,11,3,1,2022,902.47,915.91,915.23,950.86,1014.58,1018.06,1084.0,1155.01,1119.47,1117.24,1083.47,1112.88,1079.43,1082.82,1103.03,1137.45,1231.4,1164.49,1113.02,1068.0,1065.13,985.47,924.79,870.83
2022-03-16,16,2,75,11,3,1,2022,978.59,981.18,987.74,1029.69,1064.22,1075.66,1150.31,1188.14,1190.19,1184.97,1182.3,1184.1,1148.68,1179.55,1212.0,1188.94,1319.95,1234.71,1167.76,1137.8,1128.56,1078.18,1033.53,981.92
2022-03-17,17,3,76,11,3,1,2022,932.03,941.01,945.05,977.06,1029.5,1025.1,1153.27,1127.39,1155.76,1131.09,1112.42,1093.9,1091.93,1108.45,1128.57,1156.96,1238.53,1231.85,1115.44,1126.55,1090.08,1063.87,999.13,951.29
2022-03-18,18,4,77,11,3,1,2022,922.84,922.19,933.63,968.09,1022.47,1056.84,1140.37,1205.87,1105.54,1104.93,1104.17,1099.33,1098.1,1098.52,1104.06,1098.54,1278.81,1223.83,1203.73,1090.13,1093.18,1085.43,991.47,975.16
2022-03-19,19,5,78,11,3,1,2022,1025.47,977.86,954.01,975.14,1051.12,1073.53,1175.46,1237.42,1269.36,1252.13,1247.27,1244.66,1237.42,1235.01,1233.63,1244.85,1332.58,1317.83,1288.89,1213.74,1235.57,1177.04,1076.36,1021.74
2022-03-20,20,6,79,11,3,1,2022,986.18,971.98,937.25,953.42,992.63,990.62,1017.24,1088.73,1125.02,1123.92,1131.77,1131.85,1131.32,1124.6,1133.34,1187.8,1328.05,1327.15,1268.55,1202.59,1179.67,1114.18,1066.53,1028.55
2022-03-21,21,0,80,12,3,1,2022,1024.07,1027.29,1033.7,1068.17,1127.63,1149.71,1260.42,1310.44,1257.56,1248.44,1258.7,1161.49,1215.29,1208.69,1145.65,1233.72,1332.77,1297.0,1150.17,1172.6,1167.17,1129.18,1059.62,1023.29
2022-03-22,22,1,81,12,3,1,2022,1012.84,1016.38,1016.48,1046.19,1084.54,1127.43,1206.8,1157.91,1158.66,1157.84,1157.94,1154.77,1174.9,1176.72,1182.6,1141.95,1263.19,1279.06,1156.29,1146.95,1149.44,1106.3,1061.65,1022.44
2022-03-23,23,2,82,12,3,1,2022,961.96,964.29,966.2,1002.39,1034.91,1101.4,1358.39,1401.75,1381.98,1376.61,1367.61,1362.65,1354.64,1350.19,1369.21,1387.15,1460.36,1479.23,1423.11,1355.41,1336.96,1322.77,1270.53,1227.82
2022-03-24,24,3,83,12,3,1,2022,963.05,965.1,962.72,1005.33,1055.79,1124.67,1139.44,1190.03,1130.18,1129.24,1128.82,1135.03,1131.4,1127.98,1135.4,1141.86,1196.25,1240.2,1112.84,1089.02,1088.14,1034.23,1000.43,989.45
2022-03-25,25,4,84,12,3,1,2022,898.22,869.28,936.28,980.68,1081.23,1313.52,1321.3,1329.07,1266.31,1266.72,1263.91,1267.09,1259.5,1253.84,1276.54,1278.12,1327.98,1267.06,1234.51,1153.34,1066.58,1003.1,974.23,930.96
2022-03-26,26,5,85,12,3,1,2022,998.47,935.27,964.15,990.51,1022.9,1115.12,1175.39,1179.99,1286.51,1285.75,1263.03,1262.84,1190.85,1265.26,1284.88,1301.0,1303.24,1290.55,1184.03,1132.85,1101.73,1035.43,999.13,959.61
2022-03-27,27,6,86,12,3,1,2022,924.16,920.74,923.6,934.45,980.66,1062.08,1081.46,1147.22,1169.93,1172.27,1172.32,1171.55,1170.28,1203.0,1186.05,1264.04,1296.08,1310.46,1185.89,1118.21,1083.48,1006.35,966.79,920.99
2022-03-28,28,0,87,13,3,1,2022,881.48,883.18,896.23,952.71,1000.66,1037.09,1050.49,1105.51,1105.72,1106.75,1102.42,1102.23,1099.77,1104.36,1106.91,1103.09,1112.31,1123.04,1050.33,986.12,941.25,906.02,897.55,889.1
2022-03-29,29,1,88,13,3,1,2022,934.93,935.79,950.59,967.15,974.79,1017.77,1054.84,1064.65,1093.17,1077.66,1048.35,1045.38,1044.16,1057.47,1071.17,1070.34,1102.48,1076.15,1091.08,1014.11,971.73,963.81,945.67,926.28
2022-03-30,30,2,89,13,3,1,2022,964.07,981.02,993.48,1008.86,1014.59,1042.84,1103.51,1141.82,1143.57,1140.08,1134.69,1135.46,1133.79,1141.31,1173.15,1179.15,1188.0,1168.36,1154.63,1113.7,1023.59,1003.31,996.69,981.37
2022-03-31,31,3,90,13,3,1,2022,955.2,969.76,983.01,1001.84,1007.18,1044.26,1103.01,1134.65,1130.94,1115.59,1113.84,1113.2,1114.12,1136.1,1142.23,1147.41,1256.73,1242.26,1128.23,1087.28,1002.39,996.9,986.33,959.91
2022-04-01,1,4,91,13,4,2,2022,900.25,902.94,951.48,953.0,956.77,1001.65,1028.26,1035.33,1033.83,1035.65,1034.96,1040.09,1022.19,1036.38,1041.3,1056.61,1096.33,1071.32,1072.16,1001.2,984.88,965.71,947.08,920.44
2022-04-02,2,5,92,13,4,2,2022,909.22,902.38,906.71,896.97,945.66,995.91,1038.43,1071.35,1112.16,1119.25,1117.62,1117.06,1120.24,1128.85,1134.1,1131.31,1141.32,1139.76,1097.65,1019.3,1019.17,982.51,934.7,912.24
2022-04-03,3,6,93,13,4,2,2022,972.71,971.92,972.39,959.54,980.82,978.13,984.56,992.59,1023.75,1032.87,1028.58,1028.43,1028.54,1042.83,1070.28,1076.09,1101.82,1130.52,1109.18,1095.6,1026.9,1012.89,1001.11,979.87
2022-04-04,4,0,94,14,4,2,2022,1019.84,1022.95,1040.25,1035.66,1055.47,1076.54,1098.32,1104.89,1109.46,1107.05,1095.9,1104.6,1102.97,1109.09,1115.34,1118.49,1131.06,1165.27,1132.36,1106.85,1074.64,1058.4,1045.45,1019.12
2022-04-05,5,1,95,14,4,2,2022,1043.19,1049.15,1063.07,1062.87,1202.82,1113.92,1159.49,1219.1,1210.27,1211.8,1204.59,1202.99,1190.28,1193.09,1196.87,1191.84,1217.3,1250.96,1210.83,1203.45,1146.89,1089.96,1063.69,1050.28
2022-04-06,6,2,96,14,4,2,2022,968.27,972.45,994.56,988.65,1010.96,1009.89,1050.45,1054.16,1081.15,1073.46,1065.92,1066.71,1061.92,1069.35,1071.03,1066.78,1066.4,1119.79,1068.74,1071.47,1030.09,1002.25,993.63,973.35
2022-04-07,7,3,97,14,4,2,2022,1010.07,1009.05,1022.03,1019.95,1061.47,1069.05,1120.87,1178.51,1132.38,1195.92,1134.03,1137.83,1134.4,1132.45,1131.63,1130.48,1174.44,1214.96,1189.82,1182.38,1132.16,1084.27,1045.38,1030.92
2022-04-08,8,4,98,14,4,2,2022,1021.97,1001.65,993.42,1005.45,1060.05,1057.9,1070.08,1124.2,1104.43,1105.03,1126.71,1129.16,1123.92,1124.49,1130.33,1129.32,1129.99,1201.2,1168.94,1162.34,1085.61,1051.64,1038.11,1035.89
2022-04-09,9,5,99,14,4,2,2022,1004.99,990.8,979.0,970.27,1000.28,1005.75,1031.78,1049.12,1107.65,1107.97,1108.56,1105.69,1104.56,1100.63,1098.4,1103.63,1107.04,1180.92,1158.23,1162.41,1054.9,1018.48,1012.29,1009.14
2022-04-10,10,6,100,14,4,2,2022,1009.32,994.77,993.94,983.59,1001.92,1001.43,1012.77,1039.21,1047.67,1060.71,1054.1,1055.8,1054.15,1055.96,1060.33,1058.48,1082.45,1159.52,1117.89,1120.69,1053.18,1035.17,1033.11,1026.39
2022-04-11,11,0,101,15,4,2,2022,989.94,984.51,992.0,998.76,1025.16,1045.83,1108.54,1127.71,1125.91,1126.55,1126.26,1126.8,1122.93,1117.92,1118.04,1117.01,1128.37,1192.3,1131.96,1129.09,1061.12,1033.64,1015.57,1009.6
2022-04-12,12,1,102,15,4,2,2022,974.17,977.38,989.26,988.94,1006.94,1063.85,1119.44,1165.22,1128.92,1127.4,1122.01,1120.77,1123.63,1121.76,1118.47,1118.95,1129.33,1130.07,1105.24,1048.74,1042.51,1019.57,994.59,979.63
2022-04-13,13,2,103,15,4,2,2022,995.29,994.27,1010.73,1025.69,1029.78,1039.74,1083.51,1116.19,1113.15,1110.38,1081.95,1083.01,1098.28,1104.73,1106.76,1108.15,1123.41,1124.75,1082.99,1076.3,1064.94,1036.54,1020.72,1008.61
2022-04-14,14,3,104,15,4,2,2022,989.65,993.28,1002.31,1025.7,1032.38,1048.86,1087.56,1117.08,1110.5,1109.62,1103.04,1086.16,1086.39,1086.46,1090.73,1089.75,1117.34,1120.16,1073.44,1083.96,1043.43,1006.92,1015.38,1002.07
2022-04-15,15,4,105,15,4,2,2022,1055.66,1056.04,1077.89,1075.15,1111.76,1104.2,1155.71,1207.55,1203.1,1200.14,1183.41,1183.56,1180.74,1179.59,1186.24,1186.75,1208.26,1209.62,1173.9,1185.13,1136.13,1140.01,1100.07,1087.74
2022-04-16,16,5,106,15,4,2,2022,1099.75,1069.03,1057.98,1095.81,1056.1,1101.59,1125.88,1127.4,1132.39,1132.15,1121.24,1115.46,1107.93,1132.91,1111.93,1202.71,1216.55,1184.33,1161.77,1157.8,1113.29,1056.11,1040.46,1027.9
2022-04-17,17,6,107,15,4,2,2022,951.29,938.56,934.54,916.96,988.69,1077.54,1096.96,1083.84,1127.78,1127.8,1076.28,1128.69,1029.43,1121.39,1116.85,1123.25,1149.01,1153.37,1102.78,1105.62,1057.31,1030.19,996.82,947.12
2022-04-18,18,0,108,16,4,2,2022,1061.82,1059.47,1076.42,1087.26,1138.48,1119.56,1213.54,1218.89,1218.85,1219.16,1217.97,1219.54,1216.43,1266.42,1237.26,1197.04,1217.01,1220.12,1202.78,1181.32,1131.57,1119.95,1073.08,1069.88
2022-04-19,19,1,109,16,4,2,2022,1016.18,1015.68,1028.54,1071.03,1071.34,1107.42,1190.77,1196.44,1197.38,1194.51,1192.58,1194.88,1189.27,1189.43,1187.81,1187.64,1209.41,1223.07,1171.62,1139.0,1106.59,1076.55,1058.1,1031.05
2022-04-20,20,2,110,16,4,2,2022,1018.33,1023.69,1043.1,1073.45,1071.72,1084.08,1161.73,1198.93,1200.39,1201.0,1201.29,1203.57,1194.95,1192.55,1199.51,1197.79,1211.54,1209.42,1167.73,1129.6,1056.95,1064.3,1050.74,1018.16
2022-04-21,21,3,111,16,4,2,2022,981.18,984.58,1013.3,1062.76,1064.35,1090.15,1114.26,1208.66,1262.5,1264.54,1240.73,1286.22,1257.7,1258.03,1257.26,1258.27,1258.86,1259.59,1174.0,1164.42,1114.56,1057.23,1033.52,992.53
2022-04-22,22,4,112,16,4,2,2022,1006.62,1008.3,1024.33,1069.35,1072.16,1100.83,1151.33,1239.01,1281.58,1283.16,1279.7,1281.98,1274.3,1275.2,1263.55,1264.03,1257.84,1255.2,1233.87,1199.62,1159.35,1084.33,1060.82,1022.18
2022-04-23,23,5,113,16,4,2,2022,947.03,948.38,991.15,1018.04,1045.62,1070.28,1106.8,1195.41,1249.75,1252.69,1325.71,1313.01,1241.08,1235.7,1249.98,1257.67,1188.56,1223.47,1171.38,1213.76,1105.07,1013.2,953.38,917.79
2022-04-24,24,6,114,16,4,2,2022,886.59,882.17,925.37,966.42,965.39,1017.98,1031.15,1054.38,1062.48,1138.78,1148.39,1142.78,1085.55,1091.58,1139.03,1157.88,1178.52,1166.87,1160.75,1130.67,1116.61,985.65,925.82,884.58
2022-04-25,25,0,115,17,4,2,2022,1025.75,1017.55,1022.49,1056.22,1057.07,1083.78,1165.41,1229.41,1264.23,1231.91,1230.51,1231.35,1230.72,1232.85,1269.29,1266.2,1252.18,1227.01,1205.42,1193.2,1166.02,1128.43,1060.68,1025.42
2022-04-26,26,1,116,17,4,2,2022,875.76,868.72,944.33,954.35,1014.62,1044.08,1068.14,1149.66,1178.79,1177.48,1158.78,1172.84,1158.51,1136.57,1151.8,1176.03,1207.1,1174.82,1131.75,1113.8,1036.7,985.91,933.73,898.68
2022-04-27,27,2,117,17,4,2,2022,947.24,945.18,952.76,954.75,1007.73,1045.54,1078.84,1143.09,1129.26,1143.23,1105.38,1150.7,1130.05,1148.6,1135.91,1139.38,1144.72,1151.96,1108.82,1080.34,1035.82,1011.9,991.9,952.51
2022-04-28,28,3,118,17,4,2,2022,959.61,953.24,983.33,1009.46,1046.73,1091.74,1199.01,1193.67,1264.18,1232.17,1226.38,1228.27,1213.73,1213.29,1238.1,1249.02,1278.46,1277.51,1167.86,1132.75,1094.95,1106.17,1007.5,960.3
2022-04-29,29,4,119,17,4,2,2022,933.54,929.75,932.26,959.31,1025.47,1067.99,1119.25,1192.09,1208.18,1241.23,1228.6,1240.37,1219.86,1225.89,1260.06,1206.52,1338.82,1325.81,1259.3,1261.38,1207.93,1127.83,1059.42,969.69
2022-04-30,30,5,120,17,4,2,2022,1064.01,1057.32,1038.79,1044.08,1059.2,1072.24,1083.62,1086.22,1131.87,1142.92,1210.74,1211.72,1133.55,1198.2,1218.03,1218.59,1238.32,1249.52,1216.34,1188.57,1167.58,1107.29,1074.11,1056.77
2022-05-01,1,6,121,17,5,2,2022,1033.34,1025.65,1008.09,1011.49,1022.35,1029.52,1051.59,1056.53,1070.32,1066.82,1094.64,1094.18,1072.91,1080.85,1083.98,1091.87,1093.87,1091.15,1100.68,1143.6,1104.79,1066.83,1033.34,1012.67
